ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,PREF1_PFMF,PREF1_FamSize,PREF1_Freq_HAL,PREF1_length,PREF1_P,PREF1_P*,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
68082,effloresce,VB,3,"1,1,1",{<e<(flor)>esc>},"91,57894737",96,397964,1,"1,76E-05","0,001081415109",100,11,4568,"94,44444444",19,1822,3,"0,001646542261","0,0004634636181"
68093,effusion,NN,3,"1,1,1",{<e<(fuse)}>ion>,"74,73684211",96,397964,1,"1,76E-05","0,001081415109","61,9047619",22,56151,"80,41301627",1599,6530204,3,"9,03E-06","0,009114784489"
68285,downpayment,NN,3,"1,1,1",<down<{(pay)}>ment>,"64,70588235",18,16907,4,0,0,"73,07692308",27,289396,"59,58188153",288,1423689,4,"1,26E-05","0,002780781709"
68296,downtrodden,JJ,3,"1,1,1",<down<{(trod)}>en>,"47,05882353",18,16907,4,0,0,0,3,566,"48,27586207",204,655590,2,"1,68E-05","0,0016993666"
68521,disloyalty,NN,3,"1,1,1",<dis<{(loyal)}>ity>,"60,33898305",296,452605,3,"6,63E-05","0,004634636181","66,66666667",7,8343,"61,83074266",580,1647588,3,"1,76E-05","0,004480148308"
68529,dismemberment,NN,3,"1,1,1",<dis<{(member)}>ment>,"46,44067797",296,452605,3,"6,63E-05","0,004634636181",100,5,163906,"51,91637631",288,1423689,4,"1,26E-05","0,002780781709"
68531,dismissal,NN,3,"1,1,1",{<dis<(miss)}>al>,"21,69491525",296,452605,3,"6,63E-05","0,004634636181",40,11,136022,"29,09090909",1431,4704731,2,"9,14E-06","0,006642978526"
68547,disorderly,JJ,3,"1,1,1",<dis<{(order)}>ly>,"42,37288136",296,452605,3,"6,63E-05","0,004634636181","66,66666667",7,283707,"24,95685192",2898,3857999,2,"4,48E-05","0,02672640198"
68551,disorganize,VB,3,"1,1,1",<dis<{(organ)>ize>},"34,23728814",296,452605,3,"6,63E-05","0,004634636181","55,55555556",19,219606,"28,67132867",430,443161,3,"0,0001489300728","0,0101961996"
68552,disorganized,JJ,3,"1,1,1",<dis<{(organ)>ize>},"34,23728814",296,452605,3,"6,63E-05","0,004634636181","55,55555556",19,219606,"28,67132867",430,443161,3,"0,0001489300728","0,0101961996"
68554,disorientation,NN,3,"1,1,1",<dis<{(orient)}>ion>,"43,38983051",296,452605,3,"6,63E-05","0,004634636181",50,11,27674,"55,56946183",1599,6530204,3,"9,03E-06","0,009114784489"
68561,disparities,NN,3,"1,1,1",<dis<{(par)>ity>},"19,3220339",296,452605,3,"6,63E-05","0,004634636181",30,21,34876,"23,66148532",580,1647588,3,"1,76E-05","0,004480148308"
68562,disparity,NN,3,"1,1,1",<dis<{(par)>ity>},"19,3220339",296,452605,3,"6,63E-05","0,004634636181",30,21,34876,"23,66148532",580,1647588,3,"1,76E-05","0,004480148308"
68563,dispassionate,JJ,3,"1,1,1",<dis<{(passion)}>ate>,"43,05084746",296,452605,3,"6,63E-05","0,004634636181",50,9,10924,"53,84615385",937,2569118,3,"2,65E-05","0,01050517534"
68579,dispersal,NN,3,"1,1,1",{<di<(sperse)}>al>,"42,10526316",39,19621,2,"0,0002548290097","0,0007724393635","66,66666667",7,2994,"50,76923077",1431,4704731,2,"9,14E-06","0,006642978526"
68584,dispersion,NN,3,"1,1,1",{<di<(sperse)}>ion>,"34,21052632",39,19621,2,"0,0002548290097","0,0007724393635","33,33333333",7,2994,"44,93116395",1599,6530204,3,"9,03E-06","0,009114784489"
68590,displacement,NN,3,"1,1,1",<dis<{(place)}>ment>,"17,96610169",296,452605,3,"6,63E-05","0,004634636181",40,21,394083,"26,48083624",288,1423689,4,"1,26E-05","0,002780781709"
68598,displeasure,NN,3,"1,1,1",<dis<{(please)>ure>},"25,08474576",296,452605,3,"6,63E-05","0,004634636181","37,5",17,627103,"45,36082474",98,541479,3,"3,69E-06","0,0003089757454"
68599,disposable,JJ|NN,3,"1,1,1",{<dis<(pose)}>able>,"17,62711864",296,452605,3,"6,63E-05","0,004634636181","35,18518519",55,328330,"9,988518944",872,1227992,4,"3,18E-05","0,006025027035"
68600,disposal,NN,3,"1,1,1",{<dis<(pose)}>al>,"12,54237288",296,452605,3,"6,63E-05","0,004634636181","31,48148148",55,328330,"17,62237762",1431,4704731,2,"9,14E-06","0,006642978526"
68603,disposition,NN,3,"1,1,1",{<dis<(posit)>ion>},"18,30508475",296,452605,3,"6,63E-05","0,004634636181",25,17,238299,"28,78598248",1599,6530204,3,"9,03E-06","0,009114784489"
68604,dispositions,NN,3,"1,1,1",{<dis<(posit)>ion>},"18,30508475",296,452605,3,"6,63E-05","0,004634636181",25,17,238299,"28,78598248",1599,6530204,3,"9,03E-06","0,009114784489"
68607,dispossession,NN,3,"1,1,1",<dis<{(possess)}>ion>,"67,79661017",296,452605,3,"6,63E-05","0,004634636181","63,63636364",12,20393,"81,53942428",1599,6530204,3,"9,03E-06","0,009114784489"
68621,disqualification,NN,3,"1,1,1",<dis<{(qualify)}>ion>,"30,16949153",296,452605,3,"6,63E-05","0,004634636181","83,33333333",7,47669,"42,61576971",1599,6530204,3,"9,03E-06","0,009114784489"
68631,disreputable,JJ,3,"1,1,1",<dis<{(repute)}>able>,"42,03389831",296,452605,3,"6,63E-05","0,004634636181","37,5",9,14822,"32,03214696",872,1227992,4,"3,18E-05","0,006025027035"
68632,disrespectful,JJ,3,"1,1,1",<dis<{(respect)}>ful>,"33,22033898",296,452605,3,"6,63E-05","0,004634636181","57,14285714",15,69236,"21,92982456",343,429561,3,"5,82E-05","0,003862196818"
68637,disruption,NN,3,"1,1,1",{<dis<(rupt)}>ion>,20,296,452605,3,"6,63E-05","0,004634636181","33,33333333",25,61032,"31,0387985",1599,6530204,3,"9,03E-06","0,009114784489"
68638,disruptions,NN,3,"1,1,1",{<dis<(rupt)}>ion>,20,296,452605,3,"6,63E-05","0,004634636181","33,33333333",25,61032,"31,0387985",1599,6530204,3,"9,03E-06","0,009114784489"
68639,disruptive,JJ,3,"1,1,1",{<dis<(rupt)}>ive>,"27,45762712",296,452605,3,"6,63E-05","0,004634636181","45,83333333",25,61032,"27,63385147",580,1037354,3,"1,74E-05","0,002780781709"
68643,dissatisfied,JJ,3,"1,1,1",<dis<{(satis)>ify>},"22,03389831",296,452605,3,"6,63E-05","0,004634636181","23,07692308",14,32903,"29,60526316",153,351545,3,"3,98E-05","0,002162830218"
68644,dissatisfy,VB,3,"1,1,1",<dis<{(satis)>ify>},"22,03389831",296,452605,3,"6,63E-05","0,004634636181","23,07692308",14,32903,"29,60526316",153,351545,3,"3,98E-05","0,002162830218"
68646,dissection,NN,3,"1,1,1",{<di<(sect)}>ion>,"39,47368421",39,19621,2,"0,0002548290097","0,0007724393635","44,44444444",19,147908,"50,18773467",1599,6530204,3,"9,03E-06","0,009114784489"
68650,disseminate,VB,3,"1,1,1",{<dis<(semin)>ate>},"15,25423729",296,452605,3,"6,63E-05","0,004634636181","28,57142857",8,15724,"20,61965812",937,2569118,3,"2,65E-05","0,01050517534"
68651,disseminated,VB,3,"1,1,1",{<dis<(semin)>ate>},"15,25423729",296,452605,3,"6,63E-05","0,004634636181","28,57142857",8,15724,"20,61965812",937,2569118,3,"2,65E-05","0,01050517534"
68652,disseminating,VB,3,"1,1,1",{<dis<(semin)>ate>},"15,25423729",296,452605,3,"6,63E-05","0,004634636181","28,57142857",8,15724,"20,61965812",937,2569118,3,"2,65E-05","0,01050517534"
68663,disservice,NN,3,"1,1,1",<dis<{(serve)>ice>},"25,42372881",296,452605,3,"6,63E-05","0,004634636181","30,95238095",43,651056,"26,66666667",16,409276,3,"2,44E-06","0,0001544878727"
68666,dissimilar,JJ,3,"1,1,1",<dis<{(simil)>ar>},"34,57627119",296,452605,3,"6,63E-05","0,004634636181",50,11,121791,"44,53125",129,533962,2,"7,49E-06","0,0006179514908"
68671,dissimilitude,NN,3,"1,1,1",<dis<{(simil)>itude>},"91,18644068",296,452605,3,"6,63E-05","0,004634636181",100,11,121791,100,32,16660,5,"0,0001200480192","0,0003089757454"
68674,dissociate,VB,3,"1,1,1",{<dis<(socio)>ate>},"37,28813559",296,452605,3,"6,63E-05","0,004634636181",60,26,263518,"47,43589744",937,2569118,3,"2,65E-05","0,01050517534"
68675,dissociated,VB,3,"1,1,1",{<dis<(socio)>ate>},"37,28813559",296,452605,3,"6,63E-05","0,004634636181",60,26,263518,"47,43589744",937,2569118,3,"2,65E-05","0,01050517534"
68677,dissolubility,NN,3,"1,1,1",<dis<{(soluble)}>ity>,"91,18644068",296,452605,3,"6,63E-05","0,004634636181","85,71428571",8,1337,"95,50949914",580,1647588,3,"1,76E-05","0,004480148308"
68679,dissolution,NN,3,"1,1,1",{<dis<(solut)>ion>},"25,76271186",296,452605,3,"6,63E-05","0,004634636181",25,5,83940,"38,42302879",1599,6530204,3,"9,03E-06","0,009114784489"
68680,dissolutions,NN,3,"1,1,1",{<dis<(solut)>ion>},"25,76271186",296,452605,3,"6,63E-05","0,004634636181",25,5,83940,"38,42302879",1599,6530204,3,"9,03E-06","0,009114784489"
68684,dissonance,NN,3,"1,1,1",{<dis<(son)>ance>},"36,94915254",296,452605,3,"6,63E-05","0,004634636181",0,2,389,"39,7515528",323,977837,4,"7,16E-06","0,001081415109"
68685,dissonances,NN,3,"1,1,1",{<dis<(son)>ance>},"36,94915254",296,452605,3,"6,63E-05","0,004634636181",0,2,389,"39,7515528",323,977837,4,"7,16E-06","0,001081415109"
68694,distasteful,JJ,3,"1,1,1",<dis<{(taste)}>ful>,"23,05084746",296,452605,3,"6,63E-05","0,004634636181","17,64705882",18,35204,"15,78947368",343,429561,3,"5,82E-05","0,003862196818"
68697,distension,NN,3,"1,1,1",{<dis<(tend)}>ion>,"69,83050847",296,452605,3,"6,63E-05","0,004634636181","94,73684211",20,212044,"83,16645807",1599,6530204,3,"9,03E-06","0,009114784489"
68717,distortable,JJ,3,"1,1,1",{<dis<(tort)}>able>,"83,72881356",296,452605,3,"6,63E-05","0,004634636181","85,71428571",15,15330,"84,27095293",872,1227992,4,"3,18E-05","0,006025027035"
68719,distortion,NN,3,"1,1,1",{<dis<(tort)}>ion>,"5,423728814",296,452605,3,"6,63E-05","0,004634636181",0,15,15330,"11,82728411",1599,6530204,3,"9,03E-06","0,009114784489"
68720,distortions,NN,3,"1,1,1",{<dis<(tort)}>ion>,"5,423728814",296,452605,3,"6,63E-05","0,004634636181",0,15,15330,"11,82728411",1599,6530204,3,"9,03E-06","0,009114784489"
68723,distractedly,RB,3,"1,1,1",{<dis<(tract)}>ly>,"69,83050847",296,452605,3,"6,63E-05","0,004634636181","81,48148148",28,57084,"52,22644115",2898,3857999,2,"4,48E-05","0,02672640198"
68725,distraction,NN,3,"1,1,1",{<dis<(tract)}>ion>,"15,93220339",296,452605,3,"6,63E-05","0,004634636181","33,33333333",28,57084,"26,84605757",1599,6530204,3,"9,03E-06","0,009114784489"
68726,distractions,NN,3,"1,1,1",{<dis<(tract)}>ion>,"15,93220339",296,452605,3,"6,63E-05","0,004634636181","33,33333333",28,57084,"26,84605757",1599,6530204,3,"9,03E-06","0,009114784489"
68736,distribution,NN,3,"1,1,1",{<dis<(tribute)}>ion>,"0,3389830508",296,452605,3,"6,63E-05","0,004634636181","5,263157895",20,191395,"1,939924906",1599,6530204,3,"9,03E-06","0,009114784489"
68737,distributions,NN,3,"1,1,1",{<dis<(tribute)}>ion>,"0,3389830508",296,452605,3,"6,63E-05","0,004634636181","5,263157895",20,191395,"1,939924906",1599,6530204,3,"9,03E-06","0,009114784489"
68738,distributive,JJ,3,"1,1,1",{<dis<(tribute)}>ive>,"50,50847458",296,452605,3,"6,63E-05","0,004634636181","78,94736842",20,191395,"49,74093264",580,1037354,3,"1,74E-05","0,002780781709"
68739,distributor,NN,3,"1,1,1",{<dis<(tribute)}>or>,"2,372881356",296,452605,3,"6,63E-05","0,004634636181","26,31578947",20,191395,"5,555555556",289,937614,2,"9,60E-06","0,001390390854"
68740,distributors,NN,3,"1,1,1",{<dis<(tribute)}>or>,"2,372881356",296,452605,3,"6,63E-05","0,004634636181","26,31578947",20,191395,"5,555555556",289,937614,2,"9,60E-06","0,001390390854"
68747,distrustful,JJ,3,"1,1,1",<dis<{(trust)}>ful>,"58,30508475",296,452605,3,"6,63E-05","0,004634636181","45,45454545",23,42953,"44,73684211",343,429561,3,"5,82E-05","0,003862196818"
68755,disunion,NN,3,"1,1,1",<dis<{(un)}>ion>,"73,89830508",296,452605,3,"6,63E-05","0,004634636181",100,20,207820,"87,359199",1599,6530204,3,"9,03E-06","0,009114784489"
68756,disunite,VB,3,"1,1,1",<dis<{(un)}>ite>,"63,05084746",296,452605,3,"6,63E-05","0,004634636181","68,42105263",20,207820,"77,27272727",45,228495,3,"8,75E-06","0,0003089757454"
68757,disunited,VB|JJ,3,"1,1,1",<dis<{(un)}>ite>,"63,05084746",296,452605,3,"6,63E-05","0,004634636181","68,42105263",20,207820,"77,27272727",45,228495,3,"8,75E-06","0,0003089757454"
68758,disunity,NN,3,"1,1,1",<dis<{(un)}>ity>,"56,94915254",296,452605,3,"6,63E-05","0,004634636181","63,15789474",20,207820,"59,06735751",580,1647588,3,"1,76E-05","0,004480148308"
68775,divergence,NN,3,"1,1,1",{<di<(verge)}>ance>,"26,31578947",39,19621,2,"0,0002548290097","0,0007724393635","57,14285714",8,6506,"33,54037267",323,977837,4,"7,16E-06","0,001081415109"
68776,divergent,JJ,3,"1,1,1",{<di<(verge)}>ant>,"28,94736842",39,19621,2,"0,0002548290097","0,0007724393635","71,42857143",8,6506,"34,55723542",464,1534593,3,"7,82E-06","0,001853854472"
68793,divestiture,NN,3,"1,1,1",{<di<(vest)}>ure>,"55,26315789",39,19621,2,"0,0002548290097","0,0007724393635",75,9,58953,"78,35051546",98,541479,3,"3,69E-06","0,0003089757454"
68901,digression,NN,3,"1,1,1",{<di<(gress)}>ion>,"36,84210526",39,19621,2,"0,0002548290097","0,0007724393635",52,26,98632,"50,06257822",1599,6530204,3,"9,03E-06","0,009114784489"
68902,digressions,NN,3,"1,1,1",{<di<(gress)}>ion>,"36,84210526",39,19621,2,"0,0002548290097","0,0007724393635",52,26,98632,"50,06257822",1599,6530204,3,"9,03E-06","0,009114784489"
69012,disabilities,NN,3,"1,1,1",<dis<{(able)}>ity>,"3,728813559",296,452605,3,"6,63E-05","0,004634636181",50,11,328113,"5,008635579",580,1647588,3,"1,76E-05","0,004480148308"
69013,disability,NN,3,"1,1,1",<dis<{(able)}>ity>,"3,728813559",296,452605,3,"6,63E-05","0,004634636181",50,11,328113,"5,008635579",580,1647588,3,"1,76E-05","0,004480148308"
69025,disagreements,NN,3,"1,1,1",<dis<{(agree)}>ment>,"9,152542373",296,452605,3,"6,63E-05","0,004634636181","33,33333333",10,196641,"18,46689895",288,1423689,4,"1,26E-05","0,002780781709"
69028,disaffiliation,NN,3,"1,1,1",<dis<{(affiliate)}>ion>,"88,47457627",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,12875,"96,05757196",1599,6530204,3,"9,03E-06","0,009114784489"
69029,disagreeable,JJ,3,"1,1,1",<dis<{(agree)}>able>,"44,74576271",296,452605,3,"6,63E-05","0,004634636181","55,55555556",10,196641,"36,28013777",872,1227992,4,"3,18E-05","0,006025027035"
69030,disagreement,NN,3,"1,1,1",<dis<{(agree)}>ment>,"9,152542373",296,452605,3,"6,63E-05","0,004634636181","33,33333333",10,196641,"18,46689895",288,1423689,4,"1,26E-05","0,002780781709"
69035,disappearance,NN,3,"1,1,1",<dis<{(appear)}>ance>,"16,27118644",296,452605,3,"6,63E-05","0,004634636181",60,6,150702,"19,8757764",323,977837,4,"7,16E-06","0,001081415109"
69042,disappointment,NN,3,"1,1,1",{<dis<(appoint)}>ment>,"12,88135593",296,452605,3,"6,63E-05","0,004634636181",60,6,26535,"21,2543554",288,1423689,4,"1,26E-05","0,002780781709"
69043,disappointments,NN,3,"1,1,1",{<dis<(appoint)}>ment>,"12,88135593",296,452605,3,"6,63E-05","0,004634636181",60,6,26535,"21,2543554",288,1423689,4,"1,26E-05","0,002780781709"
69047,disapproval,NN,3,"1,1,1",<dis<{(approve)}>al>,"29,49152542",296,452605,3,"6,63E-05","0,004634636181",60,6,30499,"35,31468531",1431,4704731,2,"9,14E-06","0,006642978526"
69051,disapprovingly,RB,3,"1,1,1",<dis<{(approve)}>ly>,"69,83050847",296,452605,3,"6,63E-05","0,004634636181",100,6,30499,"52,22644115",2898,3857999,2,"4,48E-05","0,02672640198"
69053,disarmament,NN,3,"1,1,1",<dis<{(arm)}>ment>,"24,40677966",296,452605,3,"6,63E-05","0,004634636181","38,0952381",22,91824,"33,1010453",288,1423689,4,"1,26E-05","0,002780781709"
69058,disarrangement,NN,3,"1,1,1",<dis<{(arrange)}>ment>,"88,47457627",296,452605,3,"6,63E-05","0,004634636181",100,9,31483,"95,12195122",288,1423689,4,"1,26E-05","0,002780781709"
69069,disbarment,NN,3,"1,1,1",<dis<{(bar)}>ment>,"59,3220339",296,452605,3,"6,63E-05","0,004634636181","64,70588235",18,44632,"66,55052265",288,1423689,4,"1,26E-05","0,002780781709"
69073,disbeliever,NN,3,"1,1,1",<dis<{(believe)}>er>,"51,86440678",296,452605,3,"6,63E-05","0,004634636181","81,81818182",12,243960,"43,20281566",2274,4569119,2,"3,55E-05","0,02502703538"
69077,disbursement,NN,3,"1,1,1",{<dis<(burse)}>ment>,"45,76271186",296,452605,3,"6,63E-05","0,004634636181",50,5,3787,"51,2195122",288,1423689,4,"1,26E-05","0,002780781709"
69078,disbursements,NN,3,"1,1,1",{<dis<(burse)}>ment>,"45,76271186",296,452605,3,"6,63E-05","0,004634636181",50,5,3787,"51,2195122",288,1423689,4,"1,26E-05","0,002780781709"
69103,disclaimer,NN,3,"1,1,1",<dis<{(claim)}>er>,"1,694915254",296,452605,3,"6,63E-05","0,004634636181","6,666666667",16,152055,"2,199736032",2274,4569119,2,"3,55E-05","0,02502703538"
69107,disclosure,NN,3,"1,1,1",{<dis<(close)}>ure>,"10,84745763",296,452605,3,"6,63E-05","0,004634636181",40,16,188225,"22,68041237",98,541479,3,"3,69E-06","0,0003089757454"
69108,disclosures,NN,3,"1,1,1",{<dis<(close)}>ure>,"10,84745763",296,452605,3,"6,63E-05","0,004634636181",40,16,188225,"22,68041237",98,541479,3,"3,69E-06","0,0003089757454"
69118,disconcertingly,RB,3,"1,1,1",<dis<{(concert)}>ly>,"72,54237288",296,452605,3,"6,63E-05","0,004634636181",50,7,16902,"55,91991716",2898,3857999,2,"4,48E-05","0,02672640198"
69121,disconnection,NN,3,"1,1,1",<dis<{(connect)}>ion>,"37,96610169",296,452605,3,"6,63E-05","0,004634636181","62,5",9,157501,"50,31289111",1599,6530204,3,"9,03E-06","0,009114784489"
69128,discontentment,NN,3,"1,1,1",<dis<{(content)}>ment>,"71,18644068",296,452605,3,"6,63E-05","0,004634636181","83,33333333",7,57501,"81,8815331",288,1423689,4,"1,26E-05","0,002780781709"
69129,discontinuance,NN,3,"1,1,1",<dis<{(continue)}>ance>,"59,66101695",296,452605,3,"6,63E-05","0,004634636181","91,66666667",13,141133,"63,35403727",323,977837,4,"7,16E-06","0,001081415109"
69131,discontinuity,NN,3,"1,1,1",<dis<{(continue)}>ity>,"36,27118644",296,452605,3,"6,63E-05","0,004634636181","66,66666667",13,141133,"38,51468048",580,1647588,3,"1,76E-05","0,004480148308"
69132,discontinuous,JJ,3,"1,1,1",<dis<{(continue)}>ious>,"45,76271186",296,452605,3,"6,63E-05","0,004634636181","83,33333333",13,141133,"26,2987013",617,450833,4,"7,10E-05","0,004943611926"
69133,discordant,JJ,3,"1,1,1",{<dis<(cord)}>ant>,"53,55932203",296,452605,3,"6,63E-05","0,004634636181","58,33333333",13,13224,"61,55507559",464,1534593,3,"7,82E-06","0,001853854472"
69143,discouragement,NN,3,"1,1,1",{<dis<(courage)}>ment>,"53,55932203",296,452605,3,"6,63E-05","0,004634636181",50,11,52702,"62,02090592",288,1423689,4,"1,26E-05","0,002780781709"
69159,discreditable,JJ,3,"1,1,1",<dis<{(credit)}>able>,"66,77966102",296,452605,3,"6,63E-05","0,004634636181",75,9,67347,"63,4902411",872,1227992,4,"3,18E-05","0,006025027035"
69169,discriminate,VB,3,"1,1,1",{<dis<(crimin)>ate>},"8,13559322",296,452605,3,"6,63E-05","0,004634636181","17,64705882",18,93592,"12,60683761",937,2569118,3,"2,65E-05","0,01050517534"
69170,discriminating,VB,3,"1,1,1",{<dis<(crimin)>ate>},"8,13559322",296,452605,3,"6,63E-05","0,004634636181","17,64705882",18,93592,"12,60683761",937,2569118,3,"2,65E-05","0,01050517534"
69195,disenchantment,NN,3,"1,1,1",<dis<{(enchant)}>ment>,"53,22033898",296,452605,3,"6,63E-05","0,004634636181","83,33333333",7,15268,"61,32404181",288,1423689,4,"1,26E-05","0,002780781709"
69200,disengagement,NN,3,"1,1,1",<dis<{(engage)}>ment>,"57,96610169",296,452605,3,"6,63E-05","0,004634636181",75,5,22488,"65,15679443",288,1423689,4,"1,26E-05","0,002780781709"
69208,disestablishment,NN,3,"1,1,1",<dis<{(establish)}>ment>,"66,44067797",296,452605,3,"6,63E-05","0,004634636181",100,5,53121,"77,00348432",288,1423689,4,"1,26E-05","0,002780781709"
69209,disfigurement,NN,3,"1,1,1",<dis<{(figure)}>ment>,"58,98305085",296,452605,3,"6,63E-05","0,004634636181","69,23076923",14,136039,"65,85365854",288,1423689,4,"1,26E-05","0,002780781709"
69212,disgraceful,JJ,3,"1,1,1",{<dis<(grace)}>ful>,"38,30508475",296,452605,3,"6,63E-05","0,004634636181","46,15384615",14,18521,"26,31578947",343,429561,3,"5,82E-05","0,003862196818"
69223,disharmony,NN,3,"1,1,1",<dis<{(harmon)>y>},"21,3559322",296,452605,3,"6,63E-05","0,004634636181",20,16,12033,"10,7444668",2486,3870233,1,"4,99E-05","0,02981615943"
69225,dishearten,VB,3,"1,1,1",<dis<{(heart)}>en>,"40,6779661",296,452605,3,"6,63E-05","0,004634636181","25,64102564",40,64172,"46,79802956",204,655590,2,"1,68E-05","0,0016993666"
69226,disheartened,VB|JJ,3,"1,1,1",<dis<{(heart)}>en>,"40,6779661",296,452605,3,"6,63E-05","0,004634636181","25,64102564",40,64172,"46,79802956",204,655590,2,"1,68E-05","0,0016993666"
69227,disheartening,JJ|VB,3,"1,1,1",<dis<{(heart)}>en>,"40,6779661",296,452605,3,"6,63E-05","0,004634636181","25,64102564",40,64172,"46,79802956",204,655590,2,"1,68E-05","0,0016993666"
69235,dishonesty,NN,3,"1,1,1",<dis<{(honest)}>y>,"20,6779661",296,452605,3,"6,63E-05","0,004634636181",80,6,40386,"10,18108652",2486,3870233,1,"4,99E-05","0,02981615943"
69241,disillusion,VB,3,"1,1,1",<dis<{(illus)>ion>},"31,18644068",296,452605,3,"6,63E-05","0,004634636181","33,33333333",7,12454,"43,6795995",1599,6530204,3,"9,03E-06","0,009114784489"
69242,disillusioned,VB|JJ,3,"1,1,1",<dis<{(illus)>ion>},"31,18644068",296,452605,3,"6,63E-05","0,004634636181","33,33333333",7,12454,"43,6795995",1599,6530204,3,"9,03E-06","0,009114784489"
69243,disillusioning,VB|NN,3,"1,1,1",<dis<{(illus)>ion>},"31,18644068",296,452605,3,"6,63E-05","0,004634636181","33,33333333",7,12454,"43,6795995",1599,6530204,3,"9,03E-06","0,009114784489"
69247,disjoint,VB|NN,3,"1,1,1",<dis<{(join)>t>},"31,52542373",296,452605,3,"6,63E-05","0,004634636181","28,57142857",15,86301,"33,33333333",49,133535,1,"2,25E-05","0,0004634636181"
69253,disintegrate,VB,3,"1,1,1",<dis<{(integer)>ate>},"13,55932203",296,452605,3,"6,63E-05","0,004634636181","55,55555556",10,62967,"18,8034188",937,2569118,3,"2,65E-05","0,01050517534"
69254,disintegrating,VB,3,"1,1,1",<dis<{(integer)>ate>},"13,55932203",296,452605,3,"6,63E-05","0,004634636181","55,55555556",10,62967,"18,8034188",937,2569118,3,"2,65E-05","0,01050517534"
69259,disjointed,JJ|VB,3,"1,1,1",<dis<{(join)>t>},"31,52542373",296,452605,3,"6,63E-05","0,004634636181","28,57142857",15,86301,"33,33333333",49,133535,1,"2,25E-05","0,0004634636181"
69260,disjunction,NN,3,"1,1,1",{<dis<(junct)}>ion>,"55,25423729",296,452605,3,"6,63E-05","0,004634636181","72,72727273",12,11099,"68,3979975",1599,6530204,3,"9,03E-06","0,009114784489"
69261,disjunctive,JJ,3,"1,1,1",{<dis<(junct)}>ive>,"56,61016949",296,452605,3,"6,63E-05","0,004634636181","81,81818182",12,11099,"56,99481865",580,1037354,3,"1,74E-05","0,002780781709"
69269,dislocate,VB,3,"1,1,1",<dis<{(loc)>ate>},"39,66101695",296,452605,3,"6,63E-05","0,004634636181","66,66666667",25,398354,"49,25213675",937,2569118,3,"2,65E-05","0,01050517534"
69270,dislocated,JJ|VB,3,"1,1,1",<dis<{(loc)>ate>},"39,66101695",296,452605,3,"6,63E-05","0,004634636181","66,66666667",25,398354,"49,25213675",937,2569118,3,"2,65E-05","0,01050517534"
69285,description,NN,3,"1,1,1",{<de<(script)>ion>},"0,7299270073",275,559431,2,"4,65E-05","0,00401668469","2,43902439",42,343830,"1,063829787",1599,6530204,3,"9,03E-06","0,009114784489"
69286,descriptions,NN,3,"1,1,1",{<de<(script)>ion>},"0,7299270073",275,559431,2,"4,65E-05","0,00401668469","2,43902439",42,343830,"1,063829787",1599,6530204,3,"9,03E-06","0,009114784489"
69287,descriptive,JJ,3,"1,1,1",{<de<(script)>ive>},"10,2189781",275,559431,2,"4,65E-05","0,00401668469","29,26829268",42,343830,"13,12607945",580,1037354,3,"1,74E-05","0,002780781709"
69290,desecration,NN,3,"1,1,1",{<de<(secrate)}>ion>,"43,06569343",275,559431,2,"4,65E-05","0,00401668469","66,66666667",4,3907,"56,63329161",1599,6530204,3,"9,03E-06","0,009114784489"
69295,desensitize,VB,3,"1,1,1",<de<{(sense)>itize>},"44,89051095",275,559431,2,"4,65E-05","0,00401668469","46,66666667",46,144057,20,6,644,5,0,0
69296,desensitized,JJ|VB,3,"1,1,1",<de<{(sense)>itize>},"44,89051095",275,559431,2,"4,65E-05","0,00401668469","46,66666667",46,144057,20,6,644,5,0,0
69349,despoilers,NN,3,"1,1,1",{<de<(spoil)}>er>,"74,81751825",275,559431,2,"4,65E-05","0,00401668469","85,71428571",8,13584,"60,14078311",2274,4569119,2,"3,55E-05","0,02502703538"
69366,destitution,NN,3,"1,1,1",{<de<(stitute)}>ion>,"62,04379562",275,559431,2,"4,65E-05","0,00401668469",88,26,153966,"73,27909887",1599,6530204,3,"9,03E-06","0,009114784489"
69373,destruction,NN,3,"1,1,1",{<de<(struct)}>ion>,"3,284671533",275,559431,2,"4,65E-05","0,00401668469","11,42857143",36,214564,"7,008760951",1599,6530204,3,"9,03E-06","0,009114784489"
69374,destructive,JJ,3,"1,1,1",{<de<(struct)}>ive>,"7,299270073",275,559431,2,"4,65E-05","0,00401668469","22,85714286",36,214564,"9,671848014",580,1037354,3,"1,74E-05","0,002780781709"
69396,detention,NN,3,"1,1,1",{<de<(tent)>ion>},"11,67883212",275,559431,2,"4,65E-05","0,00401668469","33,33333333",10,37447,"24,718398",1599,6530204,3,"9,03E-06","0,009114784489"
69428,dethronement,NN,3,"1,1,1",<de<{(throne)}>ment>,"92,33576642",275,559431,2,"4,65E-05","0,00401668469",80,6,6435,"95,12195122",288,1423689,4,"1,26E-05","0,002780781709"
