ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,PREF1_PFMF,PREF1_FamSize,PREF1_Freq_HAL,PREF1_length,PREF1_P,PREF1_P*,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*,SUFF2_PFMF,SUFF2_FamSize,SUFF2_Freq_HAL,SUFF2_length,SUFF2_P,SUFF2_P*
60989,individualizing,VB|NN|JJ,4,"1,1,2",{<im<(divide)>al>}>ize>,"29,07153729",658,610746,2,"4,26E-05","0,00401668469","62,5",25,182135,"45,24475524",1431,4704731,2,"9,14E-06","0,006642978526","31,93473193",430,443161,3,"0,0001489300728","0,0101961996"
60990,individually,RB,4,"1,1,2",{<im<(divide)>al>}>y>,"2,891933029",658,610746,2,"4,26E-05","0,00401668469","12,5",25,182135,"10,48951049",1431,4704731,2,"9,14E-06","0,006642978526","3,742454728",2486,3870233,1,"4,99E-05","0,02981615943"
60991,individuation,NN,4,"1,1,2",{<im<(divide)>ate>}>ion>,"55,70776256",658,610746,2,"4,26E-05","0,00401668469","87,5",25,182135,"73,5042735",937,2569118,3,"2,65E-05","0,01050517534","75,40675845",1599,6530204,3,"9,03E-06","0,009114784489"
60992,indivisibility,NN,4,"1,1,2",<im<{(divide)}>able>>ity>,"52,96803653",658,610746,2,"4,26E-05","0,00401668469","83,33333333",25,182135,"52,23880597",872,1227992,4,"3,18E-05","0,006025027035","62,52158895",580,1647588,3,"1,76E-05","0,004480148308"
60997,indoctrination,NN,4,"1,1,2",<in<{(doctrine)}>ate>>ion>,"45,93837535",358,2402388,2,"6,66E-06","0,002471805963",40,6,8977,"39,1025641",937,2569118,3,"2,65E-05","0,01050517534","41,73967459",1599,6530204,3,"9,03E-06","0,009114784489"
61060,inequality,NN,4,"1,1,2",<im<{(equi)>al>}>ity>,"10,1978691",658,610746,2,"4,26E-05","0,00401668469","18,36734694",50,127793,"23,00699301",1431,4704731,2,"9,14E-06","0,006642978526","20,20725389",580,1647588,3,"1,76E-05","0,004480148308"
61061,inequitable,JJ,4,"1,1,2",<im<{(equi)>it>>able>},"47,48858447",658,610746,2,"4,26E-05","0,00401668469","53,06122449",50,127793,"73,07692308",27,111694,2,0,0,"47,18714122",872,1227992,4,"3,18E-05","0,006025027035"
61067,inescapably,RB,4,"1,1,2",<im<{(escape)}>able>>y>,"61,94824962",658,610746,2,"4,26E-05","0,00401668469","66,66666667",10,24633,"62,11251435",872,1227992,4,"3,18E-05","0,006025027035","43,54124748",2486,3870233,1,"4,99E-05","0,02981615943"
61080,inexplicably,RB,4,"1,1,2",<im<{(explain)>able>}>y>,"26,94063927",658,610746,2,"4,26E-05","0,00401668469",50,11,108567,"26,75086108",872,1227992,4,"3,18E-05","0,006025027035","19,59758551",2486,3870233,1,"4,99E-05","0,02981615943"
61131,infiltration,NN,4,"1,1,2",<in<{(filter)>ate>}>ion>,"44,81792717",358,2402388,2,"6,66E-06","0,002471805963",60,6,33144,"38,46153846",937,2569118,3,"2,65E-05","0,01050517534","41,05131414",1599,6530204,3,"9,03E-06","0,009114784489"
61133,infinitely,RB,4,"1,1,2",{<im<(fin)>ite>}>ly>,"8,675799087",658,610746,2,"4,26E-05","0,00401668469","44,44444444",10,28991,"22,72727273",45,228495,3,"8,75E-06","0,0003089757454","8,905764584",2898,3857999,2,"4,48E-05","0,02672640198"
61134,infinitesimal,JJ,4,"1,1,2",{<im<(fin)>it>>esimal>},"28,76712329",658,610746,2,"4,26E-05","0,00401668469","55,55555556",10,28991,"46,15384615",27,111694,2,0,0,0,2,478,6,0,0
61136,infinitive,NN,4,"1,1,2",{<im<(fin)>ite>}>ive>,"36,22526636",658,610746,2,"4,26E-05","0,00401668469","66,66666667",10,28991,50,45,228495,3,"8,75E-06","0,0003089757454","45,25043178",580,1037354,3,"1,74E-05","0,002780781709"
61160,inflorescence,NN,4,"1,1,2",<im<{(flor)>esc>}>ance>,"79,45205479",658,610746,2,"4,26E-05","0,00401668469",80,11,4568,"61,11111111",19,1822,3,"0,001646542261","0,0004634636181","85,71428571",323,977837,4,"7,16E-06","0,001081415109"
61170,influential,JJ,4,"1,1,2",{<in<(flu)>ance>}>al>,"26,8907563",358,2402388,2,"6,66E-06","0,002471805963","13,33333333",16,38118,"18,63354037",323,977837,4,"7,16E-06","0,001081415109","21,3986014",1431,4704731,2,"9,14E-06","0,006642978526"
61194,immemorial,JJ,4,"1,1,2",<im<{(memor)>y>}>al>,"37,44292237",658,610746,2,"4,26E-05","0,00401668469",80,11,135328,"25,59356137",2486,3870233,1,"4,99E-05","0,02981615943","52,16783217",1431,4704731,2,"9,14E-06","0,006642978526"
61203,immigration,NN,4,"1,1,2",{<in<(migr)>ate>}>ion>,"9,523809524",358,2402388,2,"6,66E-06","0,002471805963",0,13,30080,"6,08974359",937,2569118,3,"2,65E-05","0,01050517534","8,635794743",1599,6530204,3,"9,03E-06","0,009114784489"
61211,immobilization,NN,4,"1,1,2",<im<{(mobile)}>ize>>ion>,"59,8173516",658,610746,2,"4,26E-05","0,00401668469","90,90909091",12,19217,"65,96736597",430,443161,3,"0,0001489300728","0,0101961996","78,8485607",1599,6530204,3,"9,03E-06","0,009114784489"
61221,immortality,NN,4,"1,1,2",<im<{(mort)>al>}>ity>,"10,80669711",658,610746,2,"4,26E-05","0,00401668469","23,07692308",14,19797,"23,91608392",1431,4704731,2,"9,14E-06","0,006642978526","21,41623489",580,1647588,3,"1,76E-05","0,004480148308"
61222,immortalize,VB,4,"1,1,2",<im<{(mort)>al>}>ize>,"36,52968037",658,610746,2,"4,26E-05","0,00401668469","53,84615385",14,19797,"50,90909091",1431,4704731,2,"9,14E-06","0,006642978526","38,46153846",430,443161,3,"0,0001489300728","0,0101961996"
61223,immortalized,VB,4,"1,1,2",<im<{(mort)>al>}>ize>,"36,52968037",658,610746,2,"4,26E-05","0,00401668469","53,84615385",14,19797,"50,90909091",1431,4704731,2,"9,14E-06","0,006642978526","38,46153846",430,443161,3,"0,0001489300728","0,0101961996"
61252,impartiality,NN,4,"1,1,2",<in<{(part)}>al>>ity>,"65,54621849",358,2402388,2,"6,66E-06","0,002471805963","57,14285714",22,411489,"51,3986014",1431,4704731,2,"9,14E-06","0,006642978526","50,08635579",580,1647588,3,"1,76E-05","0,004480148308"
61267,impeccably,RB,4,"1,1,2",<im<{(pecc)>able>}>y>,"40,94368341",658,610746,2,"4,26E-05","0,00401668469",50,3,574,"42,0206659",872,1227992,4,"3,18E-05","0,006025027035","27,72635815",2486,3870233,1,"4,99E-05","0,02981615943"
61290,impersonally,RB,4,"1,1,2",<in<{(person)}>al>>ly>,"79,55182073",358,2402388,2,"6,66E-06","0,002471805963","82,60869565",24,385320,"72,37762238",1431,4704731,2,"9,14E-06","0,006642978526","44,80497066",2898,3857999,2,"4,48E-05","0,02672640198"
61298,impersonation,NN,4,"1,1,2",<in<{(person)}>ate>>ion>,"61,34453782",358,2402388,2,"6,66E-06","0,002471805963","60,86956522",24,385320,"51,17521368",937,2569118,3,"2,65E-05","0,01050517534","52,7534418",1599,6530204,3,"9,03E-06","0,009114784489"
61299,impersonator,NN,4,"1,1,2",<in<{(person)}>ate>>or>,"57,14285714",358,2402388,2,"6,66E-06","0,002471805963","47,82608696",24,385320,"48,93162393",937,2569118,3,"2,65E-05","0,01050517534","51,38888889",289,937614,2,"9,60E-06","0,001390390854"
61364,impracticable,JJ,4,"1,1,2",<im<{(pract)>ic>>able>},"52,05479452",658,610746,2,"4,26E-05","0,00401668469",55,21,100783,"59,6248766",1014,1472797,2,"2,78E-05","0,006334002781","51,66475316",872,1227992,4,"3,18E-05","0,006025027035"
61365,impractical,JJ,4,"1,1,2",<im<{(pract)>ic>>al>},"12,63318113",658,610746,2,"4,26E-05","0,00401668469",25,21,100783,"16,18953603",1014,1472797,2,"2,78E-05","0,006334002781","26,85314685",1431,4704731,2,"9,14E-06","0,006642978526"
61379,impressionable,JJ,4,"1,1,2",{<in<(press)}>ion>>able>,"53,22128852",358,2402388,2,"6,66E-06","0,002471805963","44,44444444",73,340039,"47,49687109",1599,6530204,3,"9,03E-06","0,009114784489","24,45464983",872,1227992,4,"3,18E-05","0,006025027035"
61380,impressionism,NN,4,"1,1,2",{<in<(press)}>ion>>ism>,"77,87114846",358,2402388,2,"6,66E-06","0,002471805963","70,83333333",73,340039,"76,34543179",1599,6530204,3,"9,03E-06","0,009114784489","65,18518519",271,218200,3,"5,50E-05","0,001853854472"
61381,impressionist,NN|JJ,4,"1,1,2",{<in<(press)}>ion>>ist>,"68,90756303",358,2402388,2,"6,66E-06","0,002471805963",50,73,340039,"62,26533166",1599,6530204,3,"9,03E-06","0,009114784489","49,02386117",462,382916,3,"6,27E-05","0,003707708945"
61383,impressionists,NN,4,"1,1,2",{<in<(press)}>ion>>ist>,"68,90756303",358,2402388,2,"6,66E-06","0,002471805963",50,73,340039,"62,26533166",1599,6530204,3,"9,03E-06","0,009114784489","49,02386117",462,382916,3,"6,27E-05","0,003707708945"
61392,improbably,RB,4,"1,1,2",<im<{(prob)>able>}>y>,"55,70776256",658,610746,2,"4,26E-05","0,00401668469","73,33333333",16,230747,"56,60160735",872,1227992,4,"3,18E-05","0,006025027035","39,19517103",2486,3870233,1,"4,99E-05","0,02981615943"
61431,inactivity,NN,4,"1,1,2",<im<{(act)}>ive>>ity>,"21,15677321",658,610746,2,"4,26E-05","0,00401668469","51,72413793",59,716577,"31,0880829",580,1037354,3,"1,74E-05","0,002780781709","35,06044905",580,1647588,3,"1,76E-05","0,004480148308"
61433,inactivate,VB,4,"1,1,2",<im<{(act)}>ive>>ate>,"27,54946728",658,610746,2,"4,26E-05","0,00401668469","58,62068966",59,716577,"38,34196891",580,1037354,3,"1,74E-05","0,002780781709","47,00854701",937,2569118,3,"2,65E-05","0,01050517534"
61437,inadequately,RB,4,"1,1,2",<im<{(adequ)>ate>}>ly>,"42,16133942",658,610746,2,"4,26E-05","0,00401668469",100,6,15181,"60,57692308",937,2569118,3,"2,65E-05","0,01050517534","30,23817742",2898,3857999,2,"4,48E-05","0,02672640198"
61454,inartistic,JJ,4,"1,1,2",<im<{(art)}>ist>>ic>,"89,34550989",658,610746,2,"4,26E-05","0,00401668469","82,35294118",18,126557,"92,62472885",462,382916,3,"6,27E-05","0,003707708945","90,91806515",1014,1472797,2,"2,78E-05","0,006334002781"
61463,inauguration,NN,4,"1,1,2",{<in<(augur)>ate>}>ion>,"54,34173669",358,2402388,2,"6,66E-06","0,002471805963",50,5,2235,"45,72649573",937,2569118,3,"2,65E-05","0,01050517534","48,56070088",1599,6530204,3,"9,03E-06","0,009114784489"
61482,incarceration,NN,4,"1,1,2",{<in<(carcer)>ate>}>ion>,"43,69747899",358,2402388,2,"6,66E-06","0,002471805963",100,2,1364,"37,17948718",937,2569118,3,"2,65E-05","0,01050517534","39,86232791",1599,6530204,3,"9,03E-06","0,009114784489"
61483,incarnation,NN,4,"1,1,2",{<in<(carn)>ate>}>ion>,"13,7254902",358,2402388,2,"6,66E-06","0,002471805963",0,9,12776,"10,57692308",937,2569118,3,"2,65E-05","0,01050517534","13,07884856",1599,6530204,3,"9,03E-06","0,009114784489"
61507,incineration,NN,4,"1,1,2",{<in<(ciner)>ate>}>ion>,"71,42857143",358,2402388,2,"6,66E-06","0,002471805963",100,3,985,"64,63675214",937,2569118,3,"2,65E-05","0,01050517534","66,2077597",1599,6530204,3,"9,03E-06","0,009114784489"
61508,incinerator,NN,4,"1,1,2",{<in<(ciner)>ate>}>or>,"60,22408964",358,2402388,2,"6,66E-06","0,002471805963",50,3,985,"50,64102564",937,2569118,3,"2,65E-05","0,01050517534","53,125",289,937614,2,"9,60E-06","0,001390390854"
61514,incisiveness,NN,4,"1,1,2",{<in<(cise)}>ive>>ness>,"91,03641457",358,2402388,2,"6,66E-06","0,002471805963","72,72727273",12,8117,"85,83765112",580,1037354,3,"1,74E-05","0,002780781709","53,54267311",1243,181553,4,"0,0005838515475","0,01637571451"
61543,incommunicative,JJ,4,"1,1,2",<im<{(communic)>ate>}>ive>,"89,34550989",658,610746,2,"4,26E-05","0,00401668469","93,33333333",16,144552,"94,65811966",937,2569118,3,"2,65E-05","0,01050517534","92,74611399",580,1037354,3,"1,74E-05","0,002780781709"
61544,incomparability,NN,4,"1,1,2",<im<{(compare)}>able>>ity>,"85,23592085",658,610746,2,"4,26E-05","0,00401668469",100,9,92875,"84,27095293",872,1227992,4,"3,18E-05","0,006025027035","88,60103627",580,1647588,3,"1,76E-05","0,004480148308"
61546,incomparably,RB,4,"1,1,2",<im<{(compare)}>able>>y>,"56,62100457",658,610746,2,"4,26E-05","0,00401668469","87,5",9,92875,"57,0608496",872,1227992,4,"3,18E-05","0,006025027035","39,55734406",2486,3870233,1,"4,99E-05","0,02981615943"
61709,hyperbolically,RB,4,"1,1,2",{<hyper<(bol)>ic>}>ly>,"69,23076923",14,1760,5,0,0,"81,81818182",12,4979,"77,1964462",1014,1472797,2,"2,78E-05","0,006334002781","57,92198826",2898,3857999,2,"4,48E-05","0,02672640198"
61730,hypocritical,JJ,4,"1,1,2",{<hypo<(crite)}>ic>>al>,"22,22222222",19,17644,4,"0,0001700294718","0,0004634636181",50,3,4194,"12,33958539",1014,1472797,2,"2,78E-05","0,006334002781","21,46853147",1431,4704731,2,"9,14E-06","0,006642978526"
61846,ignominious,JJ,4,"1,1,2",{<im<(nomin)>y>}>ious>,"53,12024353",658,610746,2,"4,26E-05","0,00401668469","63,88888889",37,34420,"36,98189135",2486,3870233,1,"4,99E-05","0,02981615943","42,20779221",617,450833,4,"7,10E-05","0,004943611926"
61870,illiberality,NN,4,"1,1,2",<im<{(liber)>al>}>ity>,"89,34550989",658,610746,2,"4,26E-05","0,00401668469",100,14,72562,"93,98601399",1431,4704731,2,"9,14E-06","0,006642978526","92,74611399",580,1647588,3,"1,76E-05","0,004480148308"
61878,illogicality,NN,4,"1,1,2",<im<{(logic)}>al>>ity>,"74,12480974",658,610746,2,"4,26E-05","0,00401668469","77,77777778",10,58440,"83,21678322",1431,4704731,2,"9,14E-06","0,006642978526","81,17443869",580,1647588,3,"1,76E-05","0,004480148308"
61887,illumination,NN,4,"1,1,2",{<in<(lumin)>ate>}>ion>,"36,13445378",358,2402388,2,"6,66E-06","0,002471805963","11,11111111",10,4430,"31,62393162",937,2569118,3,"2,65E-05","0,01050517534","34,54317897",1599,6530204,3,"9,03E-06","0,009114784489"
61888,illuminations,NN,4,"1,1,2",{<in<(lumin)>ate>}>ion>,"36,13445378",358,2402388,2,"6,66E-06","0,002471805963","11,11111111",10,4430,"31,62393162",937,2569118,3,"2,65E-05","0,01050517534","34,54317897",1599,6530204,3,"9,03E-06","0,009114784489"
61938,immeasurably,RB,4,"1,1,2",<im<{(measure)}>able>>y>,"36,37747336",658,610746,2,"4,26E-05","0,00401668469",50,9,56235,"35,82089552",872,1227992,4,"3,18E-05","0,006025027035","24,6277666",2486,3870233,1,"4,99E-05","0,02981615943"
62442,hemispherical,JJ,4,"1,1,2",<hemi<{(sphere)}>ic>>al>,100,2,2403,4,0,0,100,10,33531,"66,14017769",1014,1472797,2,"2,78E-05","0,006334002781","73,00699301",1431,4704731,2,"9,14E-06","0,006642978526"
66260,exhibitionism,NN,4,"1,1,2",{<ex<(hibit)}>ion>>ism>,"51,06382979",142,581016,2,"1,89E-05","0,0016993666","77,77777778",19,40276,"64,58072591",1599,6530204,3,"9,03E-06","0,009114784489","52,22222222",271,218200,3,"5,50E-05","0,001853854472"
66328,expediency,NN,4,"1,1,2",{<ex<(ped)>ance>}>y>,"42,55319149",142,581016,2,"1,89E-05","0,0016993666","37,5",17,10650,"46,89440994",323,977837,4,"7,16E-06","0,001081415109","23,09859155",2486,3870233,1,"4,99E-05","0,02981615943"
66332,expedition,NN,4,"1,1,2",{<ex<(ped)>it>>ion>},"21,9858156",142,581016,2,"1,89E-05","0,0016993666","6,25",17,10650,"23,07692308",27,111694,2,0,0,"25,34418023",1599,6530204,3,"9,03E-06","0,009114784489"
66334,expeditions,NN,4,"1,1,2",{<ex<(ped)>it>>ion>},"21,9858156",142,581016,2,"1,89E-05","0,0016993666","6,25",17,10650,"23,07692308",27,111694,2,0,0,"25,34418023",1599,6530204,3,"9,03E-06","0,009114784489"
66335,expeditious,JJ,4,"1,1,2",{<ex<(ped)>ite>}>ious>,"56,73758865",142,581016,2,"1,89E-05","0,0016993666","62,5",17,10650,"63,63636364",45,228495,3,"8,75E-06","0,0003089757454","38,63636364",617,450833,4,"7,10E-05","0,004943611926"
66409,explosively,RB,4,"1,1,2",{<ex<(plode)}>ive>>ly>,"53,90070922",142,581016,2,"1,89E-05","0,0016993666","83,33333333",7,21849,"53,88601036",580,1037354,3,"1,74E-05","0,002780781709","32,65447014",2898,3857999,2,"4,48E-05","0,02672640198"
66427,expostulation,NN,4,"1,1,2",<ex<{(postul)>ate>}>ion>,"79,43262411",142,581016,2,"1,89E-05","0,0016993666",100,4,2744,"87,82051282",937,2569118,3,"2,65E-05","0,01050517534","89,79974969",1599,6530204,3,"9,03E-06","0,009114784489"
66439,expressionism,NN,4,"1,1,2",{<ex<(press)}>ion>>ism>,"68,79432624",142,581016,2,"1,89E-05","0,0016993666",75,73,340039,"78,34793492",1599,6530204,3,"9,03E-06","0,009114784489","67,40740741",271,218200,3,"5,50E-05","0,001853854472"
66440,expressionists,NN,4,"1,1,2",{<ex<(press)}>ion>>ist>,"55,31914894",142,581016,2,"1,89E-05","0,0016993666","54,16666667",73,340039,"66,52065081",1599,6530204,3,"9,03E-06","0,009114784489","55,7483731",462,382916,3,"6,27E-05","0,003707708945"
66443,expressionist,NN|JJ,4,"1,1,2",{<ex<(press)}>ion>>ist>,"55,31914894",142,581016,2,"1,89E-05","0,0016993666","54,16666667",73,340039,"66,52065081",1599,6530204,3,"9,03E-06","0,009114784489","55,7483731",462,382916,3,"6,27E-05","0,003707708945"
66445,expressionless,JJ,4,"1,1,2",{<ex<(press)}>ion>>less>,"58,15602837",142,581016,2,"1,89E-05","0,0016993666","56,94444444",73,340039,"68,83604506",1599,6530204,3,"9,03E-06","0,009114784489","37,05722071",368,158354,4,"0,0001199843389","0,002935269581"
66446,expressiveness,NN,4,"1,1,2",{<ex<(press)}>ive>>ness>,"53,19148936",142,581016,2,"1,89E-05","0,0016993666","52,77777778",73,340039,"53,36787565",580,1037354,3,"1,74E-05","0,002780781709","13,76811594",1243,181553,4,"0,0005838515475","0,01637571451"
66452,expropriation,NN,4,"1,1,2",{<ex<(propri)>ate>}>ion>,"58,86524823",142,581016,2,"1,89E-05","0,0016993666",90,11,84186,"69,65811966",937,2569118,3,"2,65E-05","0,01050517534","71,1514393",1599,6530204,3,"9,03E-06","0,009114784489"
66456,expurgation,NN,4,"1,1,2",{<ex<(purge)>ate>}>ion>,"85,10638298",142,581016,2,"1,89E-05","0,0016993666","83,33333333",7,4579,"91,02564103",937,2569118,3,"2,65E-05","0,01050517534","92,49061327",1599,6530204,3,"9,03E-06","0,009114784489"
66472,extensively,RB,4,"1,1,2",{<ex<(tend)}>ive>>ly>,"18,43971631",142,581016,2,"1,89E-05","0,0016993666","42,10526316",20,212044,"11,22625216",580,1037354,3,"1,74E-05","0,002780781709","6,213324128",2898,3857999,2,"4,48E-05","0,02672640198"
66477,extenuation,NN,4,"1,1,2",{<ex<(tenu)>ate>}>ion>,"86,5248227",142,581016,2,"1,89E-05","0,0016993666",100,4,984,"92,41452991",937,2569118,3,"2,65E-05","0,01050517534","93,6795995",1599,6530204,3,"9,03E-06","0,009114784489"
66485,extermination,NN,4,"1,1,2",{<ex<(termin)>ate>}>ion>,"23,40425532",142,581016,2,"1,89E-05","0,0016993666","26,66666667",16,51262,"22,64957265",937,2569118,3,"2,65E-05","0,01050517534","26,78347935",1599,6530204,3,"9,03E-06","0,009114784489"
66487,externalize,VB,4,"1,1,2",{<ex<(tern)>al>}>ize>,"56,73758865",142,581016,2,"1,89E-05","0,0016993666",75,13,84483,"62,65734266",1431,4704731,2,"9,14E-06","0,006642978526","51,74825175",430,443161,3,"0,0001489300728","0,0101961996"
66492,extortionist,NN|JJ,4,"1,1,2",{<ex<(tort)}>ion>>ist>,"64,53900709",142,581016,2,"1,89E-05","0,0016993666","71,42857143",15,15330,"75,40675845",1599,6530204,3,"9,03E-06","0,009114784489","65,72668113",462,382916,3,"6,27E-05","0,003707708945"
66507,extraordinarily,RB,4,"1,1,2",{<extra<(ordin)>ory>}>ly>,25,13,8503,5,0,0,"38,0952381",22,45460,"28,16901408",356,725186,3,"2,62E-05","0,002935269581","13,84190542",2898,3857999,2,"4,48E-05","0,02672640198"
66512,extrapolation,NN,4,"1,1,2",{<extra<(pol)>ate>}>ion>,"33,33333333",13,8503,5,0,0,"52,94117647",18,25765,"38,56837607",937,2569118,3,"2,65E-05","0,01050517534","41,23904881",1599,6530204,3,"9,03E-06","0,009114784489"
66513,extrapolations,NN,4,"1,1,2",{<extra<(pol)>ate>}>ion>,"33,33333333",13,8503,5,0,0,"52,94117647",18,25765,"38,56837607",937,2569118,3,"2,65E-05","0,01050517534","41,23904881",1599,6530204,3,"9,03E-06","0,009114784489"
66515,extrasensory,JJ,4,"1,1,2",<extra<{(sense)}>or>>y>,"91,66666667",13,8503,5,0,0,"77,77777778",46,144057,"83,33333333",289,937614,2,"9,60E-06","0,001390390854","49,1750503",2486,3870233,1,"4,99E-05","0,02981615943"
66755,eulogizers,NN,4,"1,1,2",{<eu<(log)>ize>}>er>,"94,11764706",18,2603,2,"0,0007683442182","0,0003089757454","95,79439252",215,380513,"95,33799534",430,443161,3,"0,0001489300728","0,0101961996","87,1975363",2274,4569119,2,"3,55E-05","0,02502703538"
66759,euphemistic,JJ,4,"1,1,2",{<eu<(phem)>ist>}>ic>,"52,94117647",18,2603,2,"0,0007683442182","0,0003089757454",100,3,841,"67,24511931",462,382916,3,"6,27E-05","0,003707708945","64,85686081",1014,1472797,2,"2,78E-05","0,006334002781"
66777,evacuation,NN,4,"1,1,2",{<e<(vacu)>ate>}>ion>,"27,36842105",96,397964,1,"1,76E-05","0,001081415109",20,16,22838,"29,38034188",937,2569118,3,"2,65E-05","0,01050517534","32,4155194",1599,6530204,3,"9,03E-06","0,009114784489"
66785,evaluation,NN,4,"1,1,2",{<e<(value)>ate>}>ion>,"6,315789474",96,397964,1,"1,76E-05","0,001081415109","18,75",17,171463,"4,38034188",937,2569118,3,"2,65E-05","0,01050517534","6,320400501",1599,6530204,3,"9,03E-06","0,009114784489"
66786,evaluations,NN,4,"1,1,2",{<e<(value)>ate>}>ion>,"6,315789474",96,397964,1,"1,76E-05","0,001081415109","18,75",17,171463,"4,38034188",937,2569118,3,"2,65E-05","0,01050517534","6,320400501",1599,6530204,3,"9,03E-06","0,009114784489"
66787,evaluative,JJ,4,"1,1,2",{<e<(value)>ate>}>ive>,60,96,397964,1,"1,76E-05","0,001081415109","62,5",17,171463,"64,63675214",937,2569118,3,"2,65E-05","0,01050517534","54,40414508",580,1037354,3,"1,74E-05","0,002780781709"
66797,evaporation,NN,4,"1,1,2",{<e<(vapor)>ate>}>ion>,"33,68421053",96,397964,1,"1,76E-05","0,001081415109","33,33333333",7,7198,"37,39316239",937,2569118,3,"2,65E-05","0,01050517534","40,05006258",1599,6530204,3,"9,03E-06","0,009114784489"
66798,evaporative,JJ,4,"1,1,2",{<e<(vapor)>ate>}>ive>,"56,84210526",96,397964,1,"1,76E-05","0,001081415109","66,66666667",7,7198,"62,92735043",937,2569118,3,"2,65E-05","0,01050517534","51,64075993",580,1037354,3,"1,74E-05","0,002780781709"
66857,evolutionists,NN,4,"1,1,2",{<e<(volve)>ion>}>ist>,"45,26315789",96,397964,1,"1,76E-05","0,001081415109","70,58823529",18,158531,"49,49937422",1599,6530204,3,"9,03E-06","0,009114784489","31,670282",462,382916,3,"6,27E-05","0,003707708945"
66860,evolutionary,JJ,4,"1,1,2",{<e<(volve)>ion>}>ory>,"12,63157895",96,397964,1,"1,76E-05","0,001081415109","35,29411765",18,158531,"17,83479349",1599,6530204,3,"9,03E-06","0,009114784489","11,26760563",356,725186,3,"2,62E-05","0,002935269581"
66867,exacerbation,NN,4,"1,1,2",{<ex<(acerb)>ate>}>ion>,"52,4822695",142,581016,2,"1,89E-05","0,0016993666","33,33333333",4,1117,"63,35470085",937,2569118,3,"2,65E-05","0,01050517534","65,33166458",1599,6530204,3,"9,03E-06","0,009114784489"
66923,exceptionable,JJ,4,"1,1,2",{<ex<(cept)}>ion>>able>,"83,68794326",142,581016,2,"1,89E-05","0,0016993666","89,36170213",48,216413,"92,05256571",1599,6530204,3,"9,03E-06","0,009114784489","80,48220436",872,1227992,4,"3,18E-05","0,006025027035"
66924,exceptional,JJ,4,"1,1,2",{<ex<(cept)}>ion>>al>,"17,0212766",142,581016,2,"1,89E-05","0,0016993666","12,76595745",48,216413,"16,27033792",1599,6530204,3,"9,03E-06","0,009114784489","12,16783217",1431,4704731,2,"9,14E-06","0,006642978526"
66932,excessively,RB,4,"1,1,2",{<ex<(cess)}>ive>>ly>,"24,11347518",142,581016,2,"1,89E-05","0,0016993666","27,27272727",23,220761,"17,78929188",580,1037354,3,"1,74E-05","0,002780781709","9,596133932",2898,3857999,2,"4,48E-05","0,02672640198"
66964,exclusively,RB,4,"1,1,2",{<ex<(clude)}>ive>>ly>,"13,4751773",142,581016,2,"1,89E-05","0,0016993666","27,77777778",19,506137,"5,872193437",580,1037354,3,"1,74E-05","0,002780781709","3,900586814",2898,3857999,2,"4,48E-05","0,02672640198"
66965,exclusiveness,NN,4,"1,1,2",{<ex<(clude)}>ive>>ness>,"68,08510638",142,581016,2,"1,89E-05","0,0016993666","77,77777778",19,506137,"65,97582038",580,1037354,3,"1,74E-05","0,002780781709","23,0273752",1243,181553,4,"0,0005838515475","0,01637571451"
66969,excommunication,NN,4,"1,1,2",{<ex<(communic)>ate>}>ion>,"50,35460993",142,581016,2,"1,89E-05","0,0016993666","46,66666667",16,144552,"62,60683761",937,2569118,3,"2,65E-05","0,01050517534","63,95494368",1599,6530204,3,"9,03E-06","0,009114784489"
67117,enlightenment,NN,4,"1,1,2",<en<{(light)}>en>>ment>,"12,92517007",148,331620,2,"2,11E-05","0,001081415109","15,90909091",45,176000,"15,27093596",204,655590,2,"1,68E-05","0,0016993666","20,20905923",288,1423689,4,"1,26E-05","0,002780781709"
67239,enumeration,NN,4,"1,1,2",{<e<(numer)>ate>}>ion>,"37,89473684",96,397964,1,"1,76E-05","0,001081415109","37,5",17,27136,"40,91880342",937,2569118,3,"2,65E-05","0,01050517534","43,92991239",1599,6530204,3,"9,03E-06","0,009114784489"
67362,eradication,NN,4,"1,1,2",{<e<(radic)>ate>}>ion>,"41,05263158",96,397964,1,"1,76E-05","0,001081415109","37,5",9,13255,"44,01709402",937,2569118,3,"2,65E-05","0,01050517534","46,74593242",1599,6530204,3,"9,03E-06","0,009114784489"
67380,elaborately,RB,4,"1,1,2",{<e<(labor)>ate>}>ly>,"64,21052632",96,397964,1,"1,76E-05","0,001081415109","66,66666667",16,58951,"67,2008547",937,2569118,3,"2,65E-05","0,01050517534","34,93268899",2898,3857999,2,"4,48E-05","0,02672640198"
67382,elaboration,NN,4,"1,1,2",{<e<(labor)>ate>}>ion>,40,96,397964,1,"1,76E-05","0,001081415109","46,66666667",16,58951,"43,8034188",937,2569118,3,"2,65E-05","0,01050517534","46,55819775",1599,6530204,3,"9,03E-06","0,009114784489"
