ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,PREF1_PFMF,PREF1_FamSize,PREF1_Freq_HAL,PREF1_length,PREF1_P,PREF1_P*,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL
67132,enrage,VB,2,"1,1,0",<en<{(rage)},"27,89115646",148,331620,2,"2,11E-05","0,001081415109",75,5,20314
67133,enraged,JJ|VB,2,"1,1,0",<en<{(rage)},"27,89115646",148,331620,2,"2,11E-05","0,001081415109",75,5,20314
67136,enrich,VB,2,"1,1,0",<en<{(rich)},"19,72789116",148,331620,2,"2,11E-05","0,001081415109","42,85714286",8,51102
67137,enriched,VB,2,"1,1,0",<en<{(rich)},"19,72789116",148,331620,2,"2,11E-05","0,001081415109","42,85714286",8,51102
67138,enriching,VB,2,"1,1,0",<en<{(rich)},"19,72789116",148,331620,2,"2,11E-05","0,001081415109","42,85714286",8,51102
67141,enrolled,VB,2,"1,1,0",<en<{(roll)},"19,04761905",148,331620,2,"2,11E-05","0,001081415109","33,33333333",10,59973
67143,enrolling,VB|NN,2,"1,1,0",<en<{(roll)},"19,04761905",148,331620,2,"2,11E-05","0,001081415109","33,33333333",10,59973
67145,ensconced,VB,2,"1,1,0",{<en<(sconce)},"58,50340136",148,331620,2,"2,11E-05","0,001081415109",0,2,165
67148,enshrine,VB,2,"1,1,0",<en<{(shrine)},"36,73469388",148,331620,2,"2,11E-05","0,001081415109",100,2,3115
67149,enshroud,VB,2,"1,1,0",<en<{(shroud)},"74,82993197",148,331620,2,"2,11E-05","0,001081415109",100,2,1028
67151,enslave,VB,2,"1,1,0",<en<{(slave)},"20,40816327",148,331620,2,"2,11E-05","0,001081415109","28,57142857",8,29065
67152,enslaved,VB,2,"1,1,0",<en<{(slave)},"20,40816327",148,331620,2,"2,11E-05","0,001081415109","28,57142857",8,29065
67154,enslaving,NN|VB,2,"1,1,0",<en<{(slave)},"20,40816327",148,331620,2,"2,11E-05","0,001081415109","28,57142857",8,29065
67155,ensnare,VB,2,"1,1,0",<en<{(snare)},"48,29931973",148,331620,2,"2,11E-05","0,001081415109",100,2,1553
67160,ensure,VB|NN,2,"1,1,0",<en<{(sure)},"2,040816327",148,331620,2,"2,11E-05","0,001081415109","8,695652174",24,362162
67161,ensures,NN|VB,2,"1,1,0",<en<{(sure)},"2,040816327",148,331620,2,"2,11E-05","0,001081415109","8,695652174",24,362162
67162,ensuring,VB,2,"1,1,0",<en<{(sure)},"2,040816327",148,331620,2,"2,11E-05","0,001081415109","8,695652174",24,362162
67163,entail,VB,2,"1,1,0",<en<{(tail)},"14,28571429",148,331620,2,"2,11E-05","0,001081415109","4,761904762",22,20426
67164,entails,VB|NN,2,"1,1,0",<en<{(tail)},"14,28571429",148,331620,2,"2,11E-05","0,001081415109","4,761904762",22,20426
67165,entangle,VB,2,"1,1,0",<en<{(tangle)},"34,01360544",148,331620,2,"2,11E-05","0,001081415109",20,6,4211
67175,entertain,VB,2,"1,1,0",{<inter<(tain)},"5,309734513",114,343106,5,"8,74E-06","0,0004634636181","23,52941176",18,225416
67176,entertained,VB|JJ,2,"1,1,0",{<inter<(tain)},"5,309734513",114,343106,5,"8,74E-06","0,0004634636181","23,52941176",18,225416
67179,entertaining,VB|NN|JJ,2,"1,1,0",{<inter<(tain)},"5,309734513",114,343106,5,"8,74E-06","0,0004634636181","23,52941176",18,225416
67183,enthralled,JJ|VB,2,"1,1,0",<en<{(thrall)},"38,7755102",148,331620,2,"2,11E-05","0,001081415109",0,3,520
67184,enthralling,JJ|VB,2,"1,1,0",<en<{(thrall)},"38,7755102",148,331620,2,"2,11E-05","0,001081415109",0,3,520
67185,enthrone,NN,2,"1,1,0",<en<{(throne)},"68,70748299",148,331620,2,"2,11E-05","0,001081415109",40,6,6435
67202,entitle,VB,2,"1,1,0",<en<{(title)},"3,401360544",148,331620,2,"2,11E-05","0,001081415109",20,6,127240
67203,entitled,VB,2,"1,1,0",<en<{(title)},"3,401360544",148,331620,2,"2,11E-05","0,001081415109",20,6,127240
67205,entitles,VB,2,"1,1,0",<en<{(title)},"3,401360544",148,331620,2,"2,11E-05","0,001081415109",20,6,127240
67207,entomb,VB,2,"1,1,0",<en<{(tomb)},"46,2585034",148,331620,2,"2,11E-05","0,001081415109","66,66666667",4,9292
67208,entombed,VB,2,"1,1,0",<en<{(tomb)},"46,2585034",148,331620,2,"2,11E-05","0,001081415109","66,66666667",4,9292
67210,entrust,VB,2,"1,1,0",<en<{(trust)},"25,17006803",148,331620,2,"2,11E-05","0,001081415109","22,72727273",23,42953
67211,entrusted,VB,2,"1,1,0",<en<{(trust)},"25,17006803",148,331620,2,"2,11E-05","0,001081415109","22,72727273",23,42953
67212,entrusting,VB|NN,2,"1,1,0",<en<{(trust)},"25,17006803",148,331620,2,"2,11E-05","0,001081415109","22,72727273",23,42953
67216,entrain,VB,2,"1,1,0",<en<{(train)},"77,55102041",148,331620,2,"2,11E-05","0,001081415109","53,84615385",14,106738
67218,entranced,VB|JJ,2,"1,1,0",<en<{(trance)},"42,17687075",148,331620,2,"2,11E-05","0,001081415109",50,3,2663
67221,entrap,VB,2,"1,1,0",<en<{(trap)},"55,10204082",148,331620,2,"2,11E-05","0,001081415109",60,11,19592
67223,entreat,VB,2,"1,1,0",{<en<(treat)},"70,74829932",148,331620,2,"2,11E-05","0,001081415109",75,9,69988
67224,entreated,VB,2,"1,1,0",{<en<(treat)},"70,74829932",148,331620,2,"2,11E-05","0,001081415109",75,9,69988
67227,entrench,VB,2,"1,1,0",<en<{(trench)},"24,48979592",148,331620,2,"2,11E-05","0,001081415109",20,6,3784
67228,entrenched,VB,2,"1,1,0",<en<{(trench)},"24,48979592",148,331620,2,"2,11E-05","0,001081415109",20,6,3784
67235,entwine,VB,2,"1,1,0",<en<{(twine)},"44,89795918",148,331620,2,"2,11E-05","0,001081415109",100,3,1414
67236,entwined,VB|JJ,2,"1,1,0",<en<{(twine)},"44,89795918",148,331620,2,"2,11E-05","0,001081415109",100,3,1414
67248,envenomed,VB|JJ,2,"1,1,0",<en<{(venom)},"89,79591837",148,331620,2,"2,11E-05","0,001081415109",100,4,5390
67262,envisage,VB,2,"1,1,0",<en<{(visage)},"29,25170068",148,331620,2,"2,11E-05","0,001081415109",100,2,1476
67263,envisaged,VB,2,"1,1,0",<en<{(visage)},"29,25170068",148,331620,2,"2,11E-05","0,001081415109",100,2,1476
67264,envisages,VB,2,"1,1,0",<en<{(visage)},"29,25170068",148,331620,2,"2,11E-05","0,001081415109",100,2,1476
67271,enwrap,VB,2,"1,1,0",<en<{(wrap)},"83,67346939",148,331620,2,"2,11E-05","0,001081415109","66,66666667",4,18167
67277,epicenter,NN,2,"1,1,0",{<epi<(center)},"26,66666667",16,4126,3,"0,0007270964615","0,0004634636181","39,28571429",29,173066
67282,epicycle,NN,2,"1,1,0",<epi<{(cycle)},60,16,4126,3,"0,0007270964615","0,0004634636181","72,22222222",19,57570
67283,epidemic,NN,2,"1,1,0",{<epi<(demic)},0,16,4126,3,"0,0007270964615","0,0004634636181",0,3,2470
67284,epidemics,NN,2,"1,1,0",{<epi<(demic)},0,16,4126,3,"0,0007270964615","0,0004634636181",0,3,2470
67288,epigram,NN,2,"1,1,0",{<epi<(gram)},"46,66666667",16,4126,3,"0,0007270964615","0,0004634636181","57,14285714",22,8957
67290,epigrams,NN,2,"1,1,0",{<epi<(gram)},"46,66666667",16,4126,3,"0,0007270964615","0,0004634636181","57,14285714",22,8957
67291,epigraph,NN,2,"1,1,0",{<epi<(graph)},"66,66666667",16,4126,3,"0,0007270964615","0,0004634636181","79,13043478",116,198105
67292,epilepsy,NN,2,"1,1,0",{<epi<(lepsy)},"6,666666667",16,4126,3,"0,0007270964615","0,0004634636181",0,2,748
67294,epilogue,NN,2,"1,1,0",{<epi<(log)},"13,33333333",16,4126,3,"0,0007270964615","0,0004634636181","32,71028037",215,380513
67376,eject,VB,2,"1,1,0",{<e<(ject)},"15,78947368",96,397964,1,"1,76E-05","0,001081415109","31,42857143",36,444648
67377,ejected,VB,2,"1,1,0",{<e<(ject)},"15,78947368",96,397964,1,"1,76E-05","0,001081415109","31,42857143",36,444648
67540,embalm,VB,2,"1,1,0",<en<{(balm)},"61,9047619",148,331620,2,"2,11E-05","0,001081415109","33,33333333",7,1814
67542,embank,VB,2,"1,1,0",<en<{(bank)},"93,87755102",148,331620,2,"2,11E-05","0,001081415109",100,12,69931
67545,embark,VB,2,"1,1,0",{<en<(bark)},"23,80952381",148,331620,2,"2,11E-05","0,001081415109",25,9,8577
67547,embarked,VB,2,"1,1,0",{<en<(bark)},"23,80952381",148,331620,2,"2,11E-05","0,001081415109",25,9,8577
67555,embattled,JJ,2,"1,1,0",<en<{(battle)},"57,82312925",148,331620,2,"2,11E-05","0,001081415109","57,14285714",8,40439
67556,embed,VB,2,"1,1,0",<en<{(bed)},"5,442176871",148,331620,2,"2,11E-05","0,001081415109","3,03030303",34,56867
67557,embedded,VB,2,"1,1,0",<en<{(bed)},"5,442176871",148,331620,2,"2,11E-05","0,001081415109","3,03030303",34,56867
67565,embitter,VB,2,"1,1,0",<en<{(bitter)},"54,42176871",148,331620,2,"2,11E-05","0,001081415109","57,14285714",8,8489
67566,embittered,VB,2,"1,1,0",<en<{(bitter)},"54,42176871",148,331620,2,"2,11E-05","0,001081415109","57,14285714",8,8489
67570,embodied,VB,2,"1,1,0",<en<{(body)},"18,36734694",148,331620,2,"2,11E-05","0,001081415109","47,05882353",18,315957
67571,embodies,VB,2,"1,1,0",<en<{(body)},"18,36734694",148,331620,2,"2,11E-05","0,001081415109","47,05882353",18,315957
67574,embody,VB,2,"1,1,0",<en<{(body)},"18,36734694",148,331620,2,"2,11E-05","0,001081415109","47,05882353",18,315957
67575,embodying,VB|NN,2,"1,1,0",<en<{(body)},"18,36734694",148,331620,2,"2,11E-05","0,001081415109","47,05882353",18,315957
67579,emboss,VB,2,"1,1,0",{<en<(boss)},"25,85034014",148,331620,2,"2,11E-05","0,001081415109",20,6,12847
67580,embossed,JJ|VB,2,"1,1,0",{<en<(boss)},"25,85034014",148,331620,2,"2,11E-05","0,001081415109",20,6,12847
67589,embroil,VB,2,"1,1,0",{<en<(broil)},"46,93877551",148,331620,2,"2,11E-05","0,001081415109","33,33333333",4,769
67590,embroiled,JJ|VB,2,"1,1,0",{<en<(broil)},"46,93877551",148,331620,2,"2,11E-05","0,001081415109","33,33333333",4,769
67596,emerge,VB,2,"1,1,0",{<e<(merge)},"8,421052632",96,397964,1,"1,76E-05","0,001081415109",0,8,23748
67597,emerged,VB,2,"1,1,0",{<e<(merge)},"8,421052632",96,397964,1,"1,76E-05","0,001081415109",0,8,23748
67602,emerges,VB,2,"1,1,0",{<e<(merge)},"8,421052632",96,397964,1,"1,76E-05","0,001081415109",0,8,23748
67603,emerging,VB,2,"1,1,0",{<e<(merge)},"8,421052632",96,397964,1,"1,76E-05","0,001081415109",0,8,23748
67666,empower,VB,2,"1,1,0",<en<{(power)},"12,24489796",148,331620,2,"2,11E-05","0,001081415109","11,11111111",19,256803
67667,empowered,VB,2,"1,1,0",<en<{(power)},"12,24489796",148,331620,2,"2,11E-05","0,001081415109","11,11111111",19,256803
67668,empowering,VB,2,"1,1,0",<en<{(power)},"12,24489796",148,331620,2,"2,11E-05","0,001081415109","11,11111111",19,256803
67683,enable,VB,2,"1,1,0",<en<{(able)},"1,360544218",148,331620,2,"2,11E-05","0,001081415109",20,11,328113
67684,enabled,VB,2,"1,1,0",<en<{(able)},"1,360544218",148,331620,2,"2,11E-05","0,001081415109",20,11,328113
67685,enables,VB,2,"1,1,0",<en<{(able)},"1,360544218",148,331620,2,"2,11E-05","0,001081415109",20,11,328113
67686,enabling,VB,2,"1,1,0",<en<{(able)},"1,360544218",148,331620,2,"2,11E-05","0,001081415109",20,11,328113
67687,enact,VB,2,"1,1,0",<en<{(act)},"10,88435374",148,331620,2,"2,11E-05","0,001081415109","29,31034483",59,716577
67688,enacted,VB,2,"1,1,0",<en<{(act)},"10,88435374",148,331620,2,"2,11E-05","0,001081415109","29,31034483",59,716577
67689,enacting,VB,2,"1,1,0",<en<{(act)},"10,88435374",148,331620,2,"2,11E-05","0,001081415109","29,31034483",59,716577
67695,enamour,VB,2,"1,1,0",{<en<(amour)},"55,78231293",148,331620,2,"2,11E-05","0,001081415109",50,3,400
67696,encamp,VB,2,"1,1,0",<en<{(camp)},"72,78911565",148,331620,2,"2,11E-05","0,001081415109","87,5",9,30846
67697,encamped,VB,2,"1,1,0",<en<{(camp)},"72,78911565",148,331620,2,"2,11E-05","0,001081415109","87,5",9,30846
67700,encase,VB,2,"1,1,0",<en<{(case)},"32,65306122",148,331620,2,"2,11E-05","0,001081415109","38,46153846",14,265235
67701,encased,VB,2,"1,1,0",<en<{(case)},"32,65306122",148,331620,2,"2,11E-05","0,001081415109","38,46153846",14,265235
67704,enchain,VB,2,"1,1,0",<en<{(chain)},"76,19047619",148,331620,2,"2,11E-05","0,001081415109","33,33333333",4,31800
67705,enchained,VB|JJ,2,"1,1,0",<en<{(chain)},"76,19047619",148,331620,2,"2,11E-05","0,001081415109","33,33333333",4,31800
67715,encircle,VB,2,"1,1,0",<en<{(circle)},"31,29251701",148,331620,2,"2,11E-05","0,001081415109","44,44444444",10,42406
67716,encircled,VB,2,"1,1,0",<en<{(circle)},"31,29251701",148,331620,2,"2,11E-05","0,001081415109","44,44444444",10,42406
67720,enclose,VB,2,"1,1,0",<en<{(close)},"6,802721088",148,331620,2,"2,11E-05","0,001081415109","26,66666667",16,188225
67721,enclosed,VB|JJ,2,"1,1,0",<en<{(close)},"6,802721088",148,331620,2,"2,11E-05","0,001081415109","26,66666667",16,188225
67722,encloses,VB,2,"1,1,0",<en<{(close)},"6,802721088",148,331620,2,"2,11E-05","0,001081415109","26,66666667",16,188225
67723,enclosing,VB,2,"1,1,0",<en<{(close)},"6,802721088",148,331620,2,"2,11E-05","0,001081415109","26,66666667",16,188225
67725,encode,VB,2,"1,1,0",<en<{(code)},"4,081632653",148,331620,2,"2,11E-05","0,001081415109","14,28571429",8,203079
67726,encompass,VB,2,"1,1,0",<en<{(compass)},"11,56462585",148,331620,2,"2,11E-05","0,001081415109",0,2,5183
67727,encompassed,VB,2,"1,1,0",<en<{(compass)},"11,56462585",148,331620,2,"2,11E-05","0,001081415109",0,2,5183
67728,encompasses,VB,2,"1,1,0",<en<{(compass)},"11,56462585",148,331620,2,"2,11E-05","0,001081415109",0,2,5183
67731,encounter,VB|NN,2,"1,1,0",{<en<(counter)},"2,721088435",148,331620,2,"2,11E-05","0,001081415109","3,448275862",30,50249
67732,encountered,VB,2,"1,1,0",{<en<(counter)},"2,721088435",148,331620,2,"2,11E-05","0,001081415109","3,448275862",30,50249
67733,encounters,NN|VB,2,"1,1,0",{<en<(counter)},"2,721088435",148,331620,2,"2,11E-05","0,001081415109","3,448275862",30,50249
67734,encourage,VB,2,"1,1,0",<en<{(courage)},"0,6802721088",148,331620,2,"2,11E-05","0,001081415109",0,11,52702
67735,encouraged,VB|JJ,2,"1,1,0",<en<{(courage)},"0,6802721088",148,331620,2,"2,11E-05","0,001081415109",0,11,52702
67737,encourages,VB,2,"1,1,0",<en<{(courage)},"0,6802721088",148,331620,2,"2,11E-05","0,001081415109",0,11,52702
67738,encouraging,VB,2,"1,1,0",<en<{(courage)},"0,6802721088",148,331620,2,"2,11E-05","0,001081415109",0,11,52702
67883,dystrophy,NN,2,"1,1,0",{<dys<(trophy)},50,5,1146,3,0,0,"33,33333333",4,2971
68060,effect,NN|VB,2,"1,1,0",{<e<(fect)},0,96,397964,1,"1,76E-05","0,001081415109",0,59,315367
68061,effected,VB,2,"1,1,0",{<ef<(fect)},0,1,1259,2,0,0,"27,5862069",59,315367
68062,effecting,VB,2,"1,1,0",{<e<(fect)},0,96,397964,1,"1,76E-05","0,001081415109",0,59,315367
68066,effects,NN|VB,2,"1,1,0",{<e<(fect)},0,96,397964,1,"1,76E-05","0,001081415109",0,59,315367
68092,effuse,VB,2,"1,1,0",{<e<(fuse)},"87,36842105",96,397964,1,"1,76E-05","0,001081415109","80,95238095",22,56151
68274,downbeat,JJ,2,"1,1,0",<down<{(beat)},"58,82352941",18,16907,4,0,0,"44,44444444",19,58632
68275,downcast,JJ,2,"1,1,0",<down<{(cast)},"76,47058824",18,16907,4,0,0,65,21,73405
68279,downfall,NN,2,"1,1,0",<down<{(fall)},"23,52941176",18,16907,4,0,0,"21,73913043",24,104794
68280,downgrade,NN|VB,2,"1,1,0",<down<{(grade)},"29,41176471",18,16907,4,0,0,25,9,83494
68281,downgraded,JJ|VB,2,"1,1,0",<down<{(grade)},"29,41176471",18,16907,4,0,0,25,9,83494
68282,downhearted,JJ,2,"1,1,0",<down<{(heart)},"88,23529412",18,16907,4,0,0,"71,79487179",40,64172
68283,downhill,RB,2,"1,1,0",<down<{(hill)},"11,76470588",18,16907,4,0,0,"7,692307692",14,48436
68286,downpour,NN,2,"1,1,0",<down<{(pour)},"64,70588235",18,16907,4,0,0,"66,66666667",4,16541
68287,downright,RB|JJ,2,"1,1,0",<down<{(right)},"5,882352941",18,16907,4,0,0,"27,27272727",23,556722
68290,downstair,NN,2,"1,1,0",<down<{(stair)},"17,64705882",18,16907,4,0,0,"33,33333333",7,12889
68291,downstairs,NN|RB|JJ,2,"1,1,0",<down<{(stair)},"17,64705882",18,16907,4,0,0,"33,33333333",7,12889
68292,downstream,RB|JJ,2,"1,1,0",<down<{(stream)},"35,29411765",18,16907,4,0,0,50,11,30166
68294,downtown,NN|RB|JJ,2,"1,1,0",<down<{(town)},0,18,16907,4,0,0,5,21,56663
68295,downtrend,NN,2,"1,1,0",<down<{(trend)},"82,35294118",18,16907,4,0,0,"57,14285714",8,15014
68297,downturn,NN,2,"1,1,0",<down<{(turn)},"52,94117647",18,16907,4,0,0,"56,25",17,195606
68299,downwind,RB|JJ,2,"1,1,0",<down<{(wind)},"41,17647059",18,16907,4,0,0,"23,52941176",35,40204
68518,dislodge,VB,2,"1,1,0",<dis<{(lodge)},"32,88135593",296,452605,3,"6,63E-05","0,004634636181",25,5,6956
68519,dislodged,VB,2,"1,1,0",<dis<{(lodge)},"32,88135593",296,452605,3,"6,63E-05","0,004634636181",25,5,6956
68520,disloyal,JJ,2,"1,1,0",<dis<{(loyal)},"52,54237288",296,452605,3,"6,63E-05","0,004634636181",50,7,8343
68523,dismantle,VB,2,"1,1,0",<dis<{(mantle)},"15,59322034",296,452605,3,"6,63E-05","0,004634636181","33,33333333",4,5135
68527,dismember,VB,2,"1,1,0",<dis<{(member)},"39,3220339",296,452605,3,"6,63E-05","0,004634636181",75,5,163906
68528,dismembered,VB,2,"1,1,0",<dis<{(member)},"39,3220339",296,452605,3,"6,63E-05","0,004634636181",75,5,163906
68530,dismiss,VB,2,"1,1,0",{<dis<(miss)},"4,406779661",296,452605,3,"6,63E-05","0,004634636181",20,11,136022
68532,dismissed,VB,2,"1,1,0",{<dis<(miss)},"4,406779661",296,452605,3,"6,63E-05","0,004634636181",20,11,136022
68533,dismisses,VB,2,"1,1,0",{<dis<(miss)},"4,406779661",296,452605,3,"6,63E-05","0,004634636181",20,11,136022
68534,dismissing,VB,2,"1,1,0",{<dis<(miss)},"4,406779661",296,452605,3,"6,63E-05","0,004634636181",20,11,136022
68535,dismount,VB,2,"1,1,0",<dis<{(mount)},"26,10169492",296,452605,3,"6,63E-05","0,004634636181","27,27272727",12,116277
68536,dismounted,VB,2,"1,1,0",<dis<{(mount)},"26,10169492",296,452605,3,"6,63E-05","0,004634636181","27,27272727",12,116277
68537,dismounting,VB|NN,2,"1,1,0",<dis<{(mount)},"26,10169492",296,452605,3,"6,63E-05","0,004634636181","27,27272727",12,116277
68539,disobedience,NN,2,"1,1,0",<dis<{(obedience)},"22,37288136",296,452605,3,"6,63E-05","0,004634636181",100,2,5772
68540,disobedient,JJ,2,"1,1,0",<dis<{(obedient)},"48,81355932",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,1451
68541,disobey,VB,2,"1,1,0",<dis<{(obey)},"24,06779661",296,452605,3,"6,63E-05","0,004634636181",50,3,7047
68542,disobeyed,VB,2,"1,1,0",<dis<{(obey)},"24,06779661",296,452605,3,"6,63E-05","0,004634636181",50,3,7047
68543,disobeying,VB,2,"1,1,0",<dis<{(obey)},"24,06779661",296,452605,3,"6,63E-05","0,004634636181",50,3,7047
68544,disoblige,VB,2,"1,1,0",<dis<{(oblige)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,2956
68545,disorder,NN,2,"1,1,0",<dis<{(order)},"3,389830508",296,452605,3,"6,63E-05","0,004634636181","16,66666667",7,283707
68546,disordered,JJ,2,"1,1,0",<dis<{(order)},"3,389830508",296,452605,3,"6,63E-05","0,004634636181","16,66666667",7,283707
68548,disorders,NN,2,"1,1,0",<dis<{(order)},"3,389830508",296,452605,3,"6,63E-05","0,004634636181","16,66666667",7,283707
68553,disorient,VB,2,"1,1,0",<dis<{(orient)},"29,83050847",296,452605,3,"6,63E-05","0,004634636181",30,11,27674
68555,disoriented,VB|JJ,2,"1,1,0",<dis<{(orient)},"29,83050847",296,452605,3,"6,63E-05","0,004634636181",30,11,27674
68556,disown,VB,2,"1,1,0",<dis<{(own)},"30,84745763",296,452605,3,"6,63E-05","0,004634636181","62,5",9,375991
68557,disowned,VB,2,"1,1,0",<dis<{(own)},"30,84745763",296,452605,3,"6,63E-05","0,004634636181","62,5",9,375991
68565,dispatch,NN|VB,2,"1,1,0",{<dis<(patch)},"11,86440678",296,452605,3,"6,63E-05","0,004634636181","11,11111111",10,44366
68566,dispatched,VB,2,"1,1,0",{<dis<(patch)},"11,86440678",296,452605,3,"6,63E-05","0,004634636181","11,11111111",10,44366
68567,dispatches,NN|VB,2,"1,1,0",{<dis<(patch)},"11,86440678",296,452605,3,"6,63E-05","0,004634636181","11,11111111",10,44366
68568,dispatching,VB,2,"1,1,0",{<dis<(patch)},"11,86440678",296,452605,3,"6,63E-05","0,004634636181","11,11111111",10,44366
68580,disperse,VB,2,"1,1,0",{<di<(sperse)},"7,894736842",39,19621,2,"0,0002548290097","0,0007724393635",0,7,2994
68581,dispersed,VB,2,"1,1,0",{<di<(sperse)},"7,894736842",39,19621,2,"0,0002548290097","0,0007724393635",0,7,2994
68583,dispersing,VB,2,"1,1,0",{<di<(sperse)},"7,894736842",39,19621,2,"0,0002548290097","0,0007724393635",0,7,2994
68585,dispirit,VB,2,"1,1,0",{<di<(spirit)},"57,89473684",39,19621,2,"0,0002548290097","0,0007724393635",50,15,66854
68586,displace,VB,2,"1,1,0",<dis<{(place)},"14,57627119",296,452605,3,"6,63E-05","0,004634636181",30,21,394083
68587,displaced,VB|JJ,2,"1,1,0",<dis<{(place)},"14,57627119",296,452605,3,"6,63E-05","0,004634636181",30,21,394083
68588,displaces,VB,2,"1,1,0",<dis<{(place)},"14,57627119",296,452605,3,"6,63E-05","0,004634636181",30,21,394083
68589,displacing,NN|VB,2,"1,1,0",<dis<{(place)},"14,57627119",296,452605,3,"6,63E-05","0,004634636181",30,21,394083
68595,displease,VB,2,"1,1,0",<dis<{(please)},"31,86440678",296,452605,3,"6,63E-05","0,004634636181","43,75",17,627103
68596,displeased,VB|JJ,2,"1,1,0",<dis<{(please)},"31,86440678",296,452605,3,"6,63E-05","0,004634636181","43,75",17,627103
68597,displeasing,JJ|VB,2,"1,1,0",<dis<{(please)},"31,86440678",296,452605,3,"6,63E-05","0,004634636181","43,75",17,627103
68601,dispose,VB,2,"1,1,0",{<dis<(pose)},"11,18644068",296,452605,3,"6,63E-05","0,004634636181","29,62962963",55,328330
68602,disposed,VB,2,"1,1,0",{<dis<(pose)},"11,18644068",296,452605,3,"6,63E-05","0,004634636181","29,62962963",55,328330
68605,dispossess,VB,2,"1,1,0",<dis<{(possess)},"49,15254237",296,452605,3,"6,63E-05","0,004634636181","36,36363636",12,20393
68606,dispossessed,JJ|VB,2,"1,1,0",<dis<{(possess)},"49,15254237",296,452605,3,"6,63E-05","0,004634636181","36,36363636",12,20393
68608,disrepute,NN,2,"1,1,0",<dis<{(repute)},"52,88135593",296,452605,3,"6,63E-05","0,004634636181","62,5",9,14822
68609,disrespect,NN,2,"1,1,0",<dis<{(respect)},"19,66101695",296,452605,3,"6,63E-05","0,004634636181","35,71428571",15,69236
68613,disprove,VB,2,"1,1,0",<dis<{(prove)},"13,22033898",296,452605,3,"6,63E-05","0,004634636181",40,6,70388
68614,disproving,VB|NN,2,"1,1,0",<dis<{(prove)},"13,22033898",296,452605,3,"6,63E-05","0,004634636181",40,6,70388
68622,disqualified,VB|JJ,2,"1,1,0",<dis<{(qualify)},"16,61016949",296,452605,3,"6,63E-05","0,004634636181","33,33333333",7,47669
68623,disqualify,VB,2,"1,1,0",<dis<{(qualify)},"16,61016949",296,452605,3,"6,63E-05","0,004634636181","33,33333333",7,47669
68624,disquiet,NN,2,"1,1,0",<dis<{(quiet)},"48,13559322",296,452605,3,"6,63E-05","0,004634636181",40,11,19916
68625,disquieting,JJ|VB,2,"1,1,0",<dis<{(quiet)},"48,13559322",296,452605,3,"6,63E-05","0,004634636181",40,11,19916
68626,disregard,NN|VB,2,"1,1,0",<dis<{(regard)},"7,796610169",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,115432
68627,disregarded,VB|JJ,2,"1,1,0",<dis<{(regard)},"7,796610169",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,115432
68628,disregarding,VB,2,"1,1,0",<dis<{(regard)},"7,796610169",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,115432
68630,disremember,VB,2,"1,1,0",<dis<{(remember)},"71,52542373",296,452605,3,"6,63E-05","0,004634636181",100,3,156047
68633,disrobe,VB,2,"1,1,0",<dis<{(robe)},"49,15254237",296,452605,3,"6,63E-05","0,004634636181",100,4,3902
68634,disrupt,VB,2,"1,1,0",{<dis<(rupt)},"6,440677966",296,452605,3,"6,63E-05","0,004634636181","12,5",25,61032
68635,disrupted,VB|JJ,2,"1,1,0",{<dis<(rupt)},"6,440677966",296,452605,3,"6,63E-05","0,004634636181","12,5",25,61032
68636,disrupting,VB,2,"1,1,0",{<dis<(rupt)},"6,440677966",296,452605,3,"6,63E-05","0,004634636181","12,5",25,61032
68640,disrupts,VB,2,"1,1,0",{<dis<(rupt)},"6,440677966",296,452605,3,"6,63E-05","0,004634636181","12,5",25,61032
68645,dissect,VB,2,"1,1,0",{<di<(sect)},"23,68421053",39,19621,2,"0,0002548290097","0,0007724393635","33,33333333",19,147908
68647,dissemble,JJ,2,"1,1,0",{<di<(semble)},"44,73684211",39,19621,2,"0,0002548290097","0,0007724393635","81,81818182",12,35948
68678,dissolute,JJ,2,"1,1,0",{<dis<(solut)},"67,45762712",296,452605,3,"6,63E-05","0,004634636181",50,5,83940
68681,dissolve,VB,2,"1,1,0",{<di<(solve)},0,39,19621,2,"0,0002548290097","0,0007724393635","14,28571429",15,67167
68682,dissolved,VB|JJ,2,"1,1,0",{<di<(solve)},0,39,19621,2,"0,0002548290097","0,0007724393635","14,28571429",15,67167
68683,dissolving,VB,2,"1,1,0",{<di<(solve)},0,39,19621,2,"0,0002548290097","0,0007724393635","14,28571429",15,67167
68693,distaste,NN,2,"1,1,0",<dis<{(taste)},"35,59322034",296,452605,3,"6,63E-05","0,004634636181","29,41176471",18,35204
68695,distemper,NN,2,"1,1,0",{<dis<(temper)},"48,47457627",296,452605,3,"6,63E-05","0,004634636181","41,66666667",13,24615
68696,distend,VB,2,"1,1,0",{<dis<(tend)},"43,72881356",296,452605,3,"6,63E-05","0,004634636181","68,42105263",20,212044
